166771223,164012501,Bicellonycha wickershamorum,1,1,1,"Fallon, C.",2020,IUCN,Extant (resident), ,<NULL>,Bear Canyon. <NULL>,,<NULL>,"BugGuide, 2020",HumanObservation,2009,-109.77516,31.840128
80685315,63400,Phanogomphus westfalli,1,1,1,OdonataCentral,2017,"Abbott, J.C. 2006-2017. OdonataCentral: An online resource for the distribution and identification of Odonata.",Extant (resident), , , , , ,Odonata Central,,1987,-87.01638,30.69603
80694914,59736,Leptobasis melinogaster,1,1,1,OdonataCentral,2018,"Abbott, J.C. 2006-2017. OdonataCentral: An online resource for the distribution and identification of Odonata.",Extant (resident), , , , , ,Odonata Central,,2006,-98.26583,26.20709
80696438,14485,Nehalennia pallidula,1,1,1,OdonataCentral,2017,"Abbott, J.C. 2006-2017. OdonataCentral: An online resource for the distribution and identification of Odonata.",Extant (resident), , ,, , ,Odonata Central,,2014,-80.60720062,25.38269997
80683958,50969065,Cordulegaster sarracenia,1,1,1,OdonataCentral,2018,"Abbott, J.C. 2006-2017. OdonataCentral: An online resource for the distribution and identification of Odonata.",Extant (resident), , , , , ,Odonata Central,,2014,-93.0729,31.48208
80697604,20345,Somatochlora ozarkensis,1,1,1,OdonataCentral,2017,"Abbott, J.C. 2006-2017. OdonataCentral: An online resource for the distribution and identification of Odonata.",Extant (resident), , ,, , ,Odonata Central,,2016,-94.80919647,35.64889908
80697604,20345,Somatochlora ozarkensis,1,1,1,OdonataCentral,2017,"Abbott, J.C. 2006-2017. OdonataCentral: An online resource for the distribution and identification of Odonata.",Extant (resident), , ,, , ,Odonata Central,,2008,-94.94850159,34.05239868
166771223,164012501,Bicellonycha wickershamorum,1,1,1,"Fallon, C.",2020,IUCN,Extant (resident), ,<NULL>,Sonoita. <NULL>,,<NULL>,"BugGuide, 2020",HumanObservation,2015,-110.655526,31.677542
166771468,164045636,Photuris walldoxeyi,1,1,1,"Walker, A.",2020,IUCN,Extant (resident), ,NA,NA,,NA,"Faust and Davis, 2019", ,2018,-89.870016,32.5795166
166771568,164045951,Photuris cinctipennis,1,1,1,"Fallon, C.",2020,IUCN,Extant (resident), ,<NULL>,<NULL>,,<NULL>,"Heckscher, 2010",HumanObservation,2001,-75.647274,39.193609
125536549,9311,Phanogomphus hodgesi,1,1,1,OdonataCentral,2017,OdonataCentral,Extant (resident),,, J.C. 2006-2017. OdonataCentral: An online resource for the distribution and identification of Odonata.,,,Abbott,,1976,-87.01638,30.69603
80694914,59736,Leptobasis melinogaster,1,1,1,OdonataCentral,2018,"Abbott, J.C. 2006-2017. OdonataCentral: An online resource for the distribution and identification of Odonata.",Extant (resident), , , , , ,Odonata Central,,2015,-106.43555,23.30755
125536549,9311,Phanogomphus hodgesi,1,1,1,OdonataCentral,2017,OdonataCentral,Extant (resident),,, J.C. 2006-2017. OdonataCentral: An online resource for the distribution and identification of Odonata.,,,Abbott,,2016,-86.8032,30.7364
